ADDRESS;COUNTRY_CODE;GEO_ID
Peoria, Arizona, United States;US;102431848
Surprise, Arizona, United States;US;104385764
Flagstaff, Arizona, United States;US;103868254
British Columbia, Canada;CA;102044150
Greater Vancouver, British Columbia, Canada;CA;100216049
Vancouver, British Columbia, Canada;CA;103366113
Surrey, British Columbia, Canada;CA;102300746
Capital, British Columbia, Canada;CA;104243852
Burnaby, British Columbia, Canada;CA;105376518
Fraser Valley, British Columbia, Canada;CA;105509836
Central Okanagan, British Columbia, Canada;CA;101076343
Richmond, British Columbia, Canada;CA;101919053
Nanaimo, British Columbia, Canada;CA;104679568
Kelowna, British Columbia, Canada;CA;101591388
Coquitlam, British Columbia, Canada;CA;105670661
Thompson-Nicola, British Columbia, Canada;CA;103301028
Tsawwassen, British Columbia, Canada;CA;105521523
Victoria, British Columbia, Canada;CA;100346955
Saanich, British Columbia, Canada;CA;102088127
Abbotsford, British Columbia, Canada;CA;106714536
North Vancouver District, British Columbia, Canada;CA;100436141
Langley Township, British Columbia, Canada;CA;107727674
Kamloops, British Columbia, Canada;CA;105650180
California, United States;US;102095887
Los Angeles, California, United States;US;102448103
San Diego, California, United States;US;103918656
San Francisco, California, United States;US;102277331
San Jose, California, United States;US;106233382
Mountain View, California, United States;US;102250832
Sacramento, California, United States;US;101857797
Baja California, Mexico;MX;103560507
Colorado, United States;US;105763813
Colorado Springs, Colorado, United States;US;100182490
Denver, Colorado, United States;US;103736294
Aurora, Colorado, United States;US;106606877
Littleton, Colorado, United States;US;101539691
Fort Collins, Colorado, United States;US;104469362
Boulder, Colorado, United States;US;102597912
Englewood, Colorado, United States;US;102909269
Arvada, Colorado, United States;US;106357276
Broomfield, Colorado, United States;US;101568126
Connecticut, United States;US;106914527
Stamford, Connecticut, United States;US;106935132
New Haven, Connecticut, United States;US;101911097
Hartford, Connecticut, United States;US;101325776
Bridgeport, Connecticut, United States;US;100199330
Norwalk, Connecticut, United States;US;106321469
Danbury, Connecticut, United States;US;101065316
Waterbury, Connecticut, United States;US;101969750
West Hartford, Connecticut, United States;US;103449285
Fairfield, Connecticut, United States;US;105797214
Milford, Connecticut, United States;US;101867959
Greenwich, Connecticut, United States;US;101069272
District of Columbia, United States;US;101116121
Washington, District of Columbia, United States;US;104383890
North Okanagan, British Columbia, Canada;CA;102543230
Okanagan-Similkameen, British Columbia, Canada;CA;101924228
East Kootenay, British Columbia, Canada;CA;100314699
Central Kootenay, British Columbia, Canada;CA;105713399
Washington Navy Yard, District of Columbia, United States;US;107343411
Bulkley-Nechako, British Columbia, Canada;CA;101923164
Kitimat-Stikine, British Columbia, Canada;CA;106205345
Naylor Gardens, District of Columbia, United States;US;105171739
Georgetown, District of Columbia, United States;US;107240512
Columbia Heights, District of Columbia, United States;US;100624327
Benning, District of Columbia, United States;US;102354170
Brightwood, District of Columbia, United States;US;107489636
Hillcrest, District of Columbia, United States;US;100718493
Capitol View, District of Columbia, United States;US;107505001
Regional District of Central Kootenay, British Columbia, Canada;CA;101688295
Regional District of Bulkley-Nechako, British Columbia, Canada;CA;106279571
Delaware, United States;US;105375497
Delaware, Ohio, United States;US;101767337
Wilmington, Delaware, United States;US;105138576
Newark, Delaware, United States;US;102543534
Dover, Delaware, United States;US;105894331
Bear, Delaware, United States;US;104730232
New Castle, Delaware, United States;US;103470446
Middletown, Delaware, United States;US;100384366
Delaware City, Delaware, United States;US;103610738
Lewes, Delaware, United States;US;100048552
Hockessin, Delaware, United States;US;100372810
Florida, United States;US;101318387
Miami, Florida, United States;US;102394087
Orlando, Florida, United States;US;105142029
Tampa, Florida, United States;US;105517665
Fort Lauderdale, Florida, United States;US;105858804
Jacksonville, Florida, United States;US;100868799
Florida, Federal District, Mexico;MX;104766050
Florida Oeste, Buenos Aires, Argentina;AR;106619601
Hollywood, Florida, United States;US;100035604
Georgia;GE;106315325
Georgia, United States;US;103950076
Atlanta, Georgia, United States;US;106224388
Marietta, Georgia, United States;US;102746040
Alpharetta, Georgia, United States;US;105409290
Lawrenceville, Georgia, United States;US;102112377
Savannah, Georgia, United States;US;104139580
Kennesaw, Georgia, United States;US;105480811
Decatur, Georgia, United States;US;105420557
Augusta, Georgia, United States;US;101352188
Columbus, Georgia, United States;US;102437047
Hawaii, United States;US;105051999
Honolulu, Hawaii, United States;US;105879727
Kailua, Hawaii, United States;US;104692275
Ewa Beach, Hawaii, United States;US;100560011
Kaneohe, Hawaii, United States;US;104034038
Mililani Town, Hawaii, United States;US;102011279
Waipahu, Hawaii, United States;US;104585395
Kapolei, Hawaii, United States;US;100859811
Kailua-Kona, Hawaii, United States;US;100924320
Wahiawa, Hawaii, United States;US;102396405
Kihei, Hawaii, United States;US;102384922
Aiea, Hawaii, United States;US;107045833
Waianae, Hawaii, United States;US;102537651
Pearl City, Hawaii, United States;US;103231072
Wailuku, Hawaii, United States;US;101368227
Kahului, Hawaii, United States;US;103520331
Iowa, United States;US;103078544
Iowa City, Iowa, United States;US;105410114
Des Moines, Iowa, United States;US;105056705
Iowa, Louisiana, United States;US;100869139
Cedar Rapids, Iowa, United States;US;106585497
Ames, Iowa, United States;US;103945718
West Des Moines, Iowa, United States;US;106689530
Davenport, Iowa, United States;US;100918937
Idaho, United States;US;102560739
Idaho Falls, Idaho, United States;US;101494361
Boise, Idaho, United States;US;102381687
Greater Idaho Falls;US;90009440
Meridian, Idaho, United States;US;103623513
Nampa, Idaho, United States;US;100748018
Rexburg, Idaho, United States;US;103508925
Pocatello, Idaho, United States;US;104810528
Coeur d;US;102221504
Twin Falls, Idaho, United States;US;101515287
Caldwell, Idaho, United States;US;106086738
Illinois, United States;US;101949407
Chicago, Illinois, United States;US;103112676
Naperville, Illinois, United States;US;104455108
Aurora, Illinois, United States;US;104382747
Rockford, Illinois, United States;US;106717984
Indiana, United States;US;103336534
Indianapolis, Indiana, United States;US;100871315
Greater Indianapolis;US;90000348
Indiana, Pennsylvania, United States;US;104829163
Fort Wayne, Indiana, United States;US;106502857
Evansville, Indiana, United States;US;103041884
Bloomington, Indiana, United States;US;106579831
Kansas, United States;US;104403803
Kansas City, Missouri, United States;US;106142749
Kansas City, Kansas, United States;US;104388316
Haven, Kansas, United States;US;103657314
Wichita, Kansas, United States;US;100652883
Overland Park, Kansas, United States;US;104027599
Potwin, Kansas, United States;US;103906833
Esbon, Kansas, United States;US;106964827
Olathe, Kansas, United States;US;106874392
Topeka, Kansas, United States;US;104003859
Kentucky, United States;US;106470801
Louisville, Kentucky, United States;US;102771607
Lexington, Kentucky, United States;US;106258368
Bowling Green, Kentucky, United States;US;107023414
Owensboro, Kentucky, United States;US;106845180
Florence, Kentucky, United States;US;106813349
Richmond, Kentucky, United States;US;103067867
Paducah, Kentucky, United States;US;105406589
Frankfort, Kentucky, United States;US;101306956
Louisiana, United States;US;101822552
New Orleans, Louisiana, United States;US;106689237
Baton Rouge, Louisiana, United States;US;105831158
Lafayette, Louisiana, United States;US;106447438
Shreveport, Louisiana, United States;US;106758579
Metairie, Louisiana, United States;US;106681486
Greater Alexandria, Louisiana;US;90000022
Lake Charles, Louisiana, United States;US;105398665
Massachusetts, United States;US;101098412
Boston, Massachusetts, United States;US;102380872
Cambridge, Massachusetts, United States;US;104597301
Worcester, Massachusetts, United States;US;104689951
Dorchester, Massachusetts, United States;US;107651330
Springfield, Massachusetts, United States;US;100632918
Waltham, Massachusetts, United States;US;101568447
Somerville, Massachusetts, United States;US;104180134
Manitoba, Canada;CA;104423466
Winnipeg, Manitoba, Canada;CA;101213860
Brandon, Manitoba, Canada;CA;105102267
Steinbach, Manitoba, Canada;CA;104990203
Portage La Prairie, Manitoba, Canada;CA;106864799
Thompson, Manitoba, Canada;CA;103471650
Selkirk, Manitoba, Canada;CA;106328920
Winkler, Manitoba, Canada;CA;103622181
St Andrews, Manitoba, Canada;CA;101836027
Springfield, Manitoba, Canada;CA;103743724
East St Paul, Manitoba, Canada;CA;102048617
Morden, Manitoba, Canada;CA;105351630
Hanover, Manitoba, Canada;CA;105932330
Dauphin, Manitoba, Canada;CA;100484477
Macdonald RM, Manitoba, Canada;CA;103886238
The Pas, Manitoba, Canada;CA;103216008
Manitou, Manitoba, Canada;CA;102307793
Stonewall, Manitoba, Canada;CA;101184813
West St Paul, Manitoba, Canada;CA;101433757
Flin Flon, Manitoba, Canada;CA;100448935
Maryland, United States;US;100809221
Baltimore, Maryland, United States;US;106330734
Silver Spring, Maryland, United States;US;106026178
Maryland Heights, Missouri, United States;US;104396689
Rockville, Maryland, United States;US;100249151
Gaithersburg, Maryland, United States;US;105229445
Bethesda, Maryland, United States;US;102994144
Columbia, Maryland, United States;US;102433969
Frederick, Maryland, United States;US;106194195
Annapolis, Maryland, United States;US;104845239
Maine, United States;US;101102875
Maine-et-Loire, Pays de la Loire, France;FR;101956782
Portland, Maine, United States;US;106827813
Maineville, Ohio, United States;US;104061293
Bangor, Maine, United States;US;105930216
Lewiston, Maine, United States;US;104035811
South Portland, Maine, United States;US;106190707
Augusta, Maine, United States;US;100271097
Michigan, United States;US;103051080
Detroit, Michigan, United States;US;103624908
Grand Rapids, Michigan, United States;US;100061294
Michigan City, Indiana, United States;US;103880130
Ann Arbor, Michigan, United States;US;102965250
Lansing, Michigan, United States;US;101377237
Kalamazoo, Michigan, United States;US;101264055
Troy, Michigan, United States;US;104041729
Farmington, Michigan, United States;US;103689979
Minnesota, United States;US;103411167
Minneapolis, Minnesota, United States;US;103039849
St Paul, Minnesota, United States;US;102370339
Rochester, Minnesota, United States;US;102971931
Duluth, Minnesota, United States;US;103715573
Eden Prairie, Minnesota, United States;US;105782582
Minnetonka, Minnesota, United States;US;101115007
Missouri, United States;US;101486475
St Louis, Missouri, United States;US;104428936
Missouri City, Texas, United States;US;105306268
Springfield, Missouri, United States;US;104102413
Columbia, Missouri, United States;US;101217439
St Charles, Missouri, United States;US;101808229
Lees Summit, Missouri, United States;US;101326518
Ballwin, Missouri, United States;US;101495759
Independence, Missouri, United States;US;100343577
Florissant, Missouri, United States;US;102763674
Mississippi, United States;US;106899551
Mississippi Mills, Ontario, Canada;CA;103940503
Jackson, Mississippi, United States;US;100853037
Hattiesburg, Mississippi, United States;US;101011598
Gulfport, Mississippi, United States;US;100960260
Brandon, Mississippi, United States;US;105515311
Biloxi, Mississippi, United States;US;103699215
Oxford, Mississippi, United States;US;104968153
Montana, United States;US;101758306
Montana, Valais, Switzerland;CH;104372054
Montana, Bulgaria;BG;100788736
Billings, Montana, United States;US;104158430
Missoula, Montana, United States;US;103023809
Bozeman, Montana, United States;US;104288072
Helena, Montana, United States;US;100740007
Great Falls, Montana, United States;US;105928748
Kalispell, Montana, United States;US;102029534
Butte, Montana, United States;US;105545491
Montana Mines, West Virginia, United States;US;103588776
Nebraska, United States;US;101197782
Omaha, Nebraska, United States;US;100739428
Lincoln, Nebraska, United States;US;106469669
Nebraska City, Nebraska, United States;US;100628426
Bellevue, Nebraska, United States;US;102457028
Papillion, Nebraska, United States;US;103169115
Kearney, Nebraska, United States;US;105199148
Grand Island, Nebraska, United States;US;103986487
Elkhorn, Nebraska, United States;US;107120291
Fremont, Nebraska, United States;US;104581353
North Carolina, United States;US;103255397
Charlotte, North Carolina, United States;US;102264677
Raleigh, North Carolina, United States;US;100197101
Durham, North Carolina, United States;US;101915197
Greensboro, North Carolina, United States;US;106414689
Winston-Salem, North Carolina, United States;US;105231863
Fayetteville, North Carolina, United States;US;105388224
Cary, North Carolina, United States;US;104987206
Wilmington, North Carolina, United States;US;102106186
North Dakota, United States;US;104611396
Fargo, North Dakota, United States;US;102300628
Bismarck, North Dakota, United States;US;102737163
Grand Forks, North Dakota, United States;US;103985908
Minot, North Dakota, United States;US;103421907
West Fargo, North Dakota, United States;US;105818101
Williston, North Dakota, United States;US;101267607
Dickinson, North Dakota, United States;US;107129698
Mandan, North Dakota, United States;US;101689890
North Sioux City, South Dakota, United States;US;101622528
Jamestown, North Dakota, United States;US;103072617
New Hampshire, United States;US;103532695
Manchester, New Hampshire, United States;US;104439903
Nashua, New Hampshire, United States;US;106489956
Concord, New Hampshire, United States;US;102354641
Portsmouth, New Hampshire, United States;US;105830468
Dover, New Hampshire, United States;US;103823529
Salem, New Hampshire, United States;US;103653010
Derry, New Hampshire, United States;US;105806135
Merrimack, New Hampshire, United States;US;104210385
Keene, New Hampshire, United States;US;104640220
Bedford, New Hampshire, United States;US;103866844
New Jersey, United States;US;101651951
Newark, New Jersey, United States;US;103913444
Jersey City, New Jersey, United States;US;102340689
Trenton, New Jersey, United States;US;106456622
Edison, New Jersey, United States;US;102003310
Newfoundland and Labrador, Canada;CA;106199678
St John;CA;104233796
Mount Pearl, Newfoundland and Labrador, Canada;CA;102333564
Corner Brook, Newfoundland and Labrador, Canada;CA;103999736
Conception Bay South, Newfoundland and Labrador, Canada;CA;103671113
Paradise, Newfoundland and Labrador, Canada;CA;100354609
Grand Falls-Windsor, Newfoundland and Labrador, Canada;CA;104420136
Gander, Newfoundland and Labrador, Canada;CA;101051009
Torbay, Newfoundland and Labrador, Canada;CA;104947565
Goulds, Newfoundland and Labrador, Canada;CA;103183615
Labrador City, Newfoundland and Labrador, Canada;CA;101109439
Portugal Cove-St Philip;CA;105700223
Happy Valley-Goose Bay, Newfoundland and Labrador, Canada;CA;105820581
Clarenville, Newfoundland and Labrador, Canada;CA;103948524
Holyrood, Newfoundland and Labrador, Canada;CA;104947761
Stephenville, Newfoundland and Labrador, Canada;CA;100716717
Marystown, Newfoundland and Labrador, Canada;CA;100683328
Deer Lake, Newfoundland and Labrador, Canada;CA;100922768
Bay Roberts, Newfoundland and Labrador, Canada;CA;106573733
Carbonear, Newfoundland and Labrador, Canada;CA;106992391
New Mexico, United States;US;105048220
Albuquerque, New Mexico, United States;US;104055874
Santa Fe, New Mexico, United States;US;103729483
Las Cruces, New Mexico, United States;US;104022305
Rio Rancho, New Mexico, United States;US;105787306
Farmington, New Mexico, United States;US;101031565
Roswell, New Mexico, United States;US;103255016
Clovis, New Mexico, United States;US;103516058
Hobbs, New Mexico, United States;US;104355638
None, Piedmont, Italy;IT;104233636
Nonette, Auvergne-Rhone-Alpes, France;FR;104374194
Nova Scotia, Canada;CA;104823201
Dartmouth, Nova Scotia, Canada;CA;103703467
Cape Breton, Nova Scotia, Canada;CA;105534872
Kings, Nova Scotia, Canada;CA;102267227
Hants, Nova Scotia, Canada;CA;106679414
Sydney, Nova Scotia, Canada;CA;107017060
Bedford, Nova Scotia, Canada;CA;106120313
Cumberland, Nova Scotia, Canada;CA;102555365
Yarmouth, Nova Scotia, Canada;CA;101201905
East Hants, Nova Scotia, Canada;CA;101935801
Truro, Nova Scotia, Canada;CA;100591156
Annapolis Royal, Nova Scotia, Canada;CA;102270476
Inverness, Nova Scotia, Canada;CA;101818566
Northwest Territories, Canada;CA;105901604
Fort Smith, Northwest Territories, Canada;CA;100357737
Yellowknife, Northwest Territories, Canada;CA;104699931
Hay River, Northwest Territories, Canada;CA;104219980
Inuvik, Northwest Territories, Canada;CA;105656966
Fort Simpson, Northwest Territories, Canada;CA;100661664
Norman Wells, Northwest Territories, Canada;CA;101279471
Behchoko, Northwest Territories, Canada;CA;100335912
Fort Resolution, Northwest Territories, Canada;CA;105451002
Fort Providence, Northwest Territories, Canada;CA;106028419
Tuktoyaktuk, Northwest Territories, Canada;CA;100124019
Sachs Harbour, Northwest Territories, Canada;CA;105327956
Fort McPherson, Northwest Territories, Canada;CA;101573927
Déline, Northwest Territories, Canada;CA;101843647
Fort Good Hope, Northwest Territories, Canada;CA;104997554
Aklavik, Northwest Territories, Canada;CA;100825223
Whati, Northwest Territories, Canada;CA;100141201
Tulita, Northwest Territories, Canada;CA;104466438
Fort Liard, Northwest Territories, Canada;CA;103338423
Paulatuk, Northwest Territories, Canada;CA;100207586
Nunavut, Canada;CA;106045149
Arviat, Nunavut, Canada;CA;100312486
Rankin Inlet, Nunavut, Canada;CA;100764912
Iqaluit, Nunavut, Canada;CA;105212745
Cambridge Bay, Nunavut, Canada;CA;103438503
Baker Lake, Nunavut, Canada;CA;101661625
Pond Inlet, Nunavut, Canada;CA;102757031
Kugluktuk, Nunavut, Canada;CA;105690498
Pangnirtung, Nunavut, Canada;CA;106636340
Igloolik, Nunavut, Canada;CA;103881686
Gjoa Haven, Nunavut, Canada;CA;106739531
Cape Dorset, Nunavut, Canada;CA;103081010
Arctic Bay, Nunavut, Canada;CA;105208853
Resolute, Nunavut, Canada;CA;104370352
Repulse Bay, Nunavut, Canada;CA;100055006
Hall Beach, Nunavut, Canada;CA;104030768
Taloyok, Nunavut, Canada;CA;103232927
Coral Harbour, Nunavut, Canada;CA;104471688
Kugaaruk, Nunavut, Canada;CA;104159125
Sanikiluaq, Nunavut, Canada;CA;106845624
Nevada, United States;US;101690912
Las Vegas, Nevada, United States;US;100293800
Reno, Nevada, United States;US;106693758
Henderson, Nevada, United States;US;104093424
Nevada, Missouri, United States;US;106485419
Nevada, Iowa, United States;US;103953903
North Las Vegas, Nevada, United States;US;102801014
Nevada City, California, United States;US;101005365
Nevada, Texas, United States;US;104115653
Sparks, Nevada, United States;US;100799732
Spring Valley, Nevada, United States;US;106792607
Carson City, Nevada, United States;US;106978129
New York, United States;US;105080838
New York, New York, United States;US;102571732
Brooklyn, New York, United States;US;104361728
Bronx, New York, United States;US;106081027
Buffalo, New York, United States;US;103676418
Rochester, New York, United States;US;106553046
Ohio, United States;US;106981407
Columbus, Ohio, United States;US;102812094
Cincinnati, Ohio, United States;US;106310628
Cleveland, Ohio, United States;US;102356711
Dayton, Ohio, United States;US;102636075
Akron, Ohio, United States;US;100751619
Toledo, Ohio, United States;US;105205203
Oklahoma, United States;US;101343299
Oklahoma City, Oklahoma, United States;US;101060990
Tulsa, Oklahoma, United States;US;101891230
Edmond, Oklahoma, United States;US;105204418
Norman, Oklahoma, United States;US;100716176
Broken Arrow, Oklahoma, United States;US;100561768
Stillwater, Oklahoma, United States;US;104976513
Lawton, Oklahoma, United States;US;105726670
Yukon, Oklahoma, United States;US;100667382
Owasso, Oklahoma, United States;US;102447308
Ontario, Canada;CA;105149290
Toronto, Ontario, Canada;CA;100025096
Ontario, California, United States;US;104039150
Peel, Ontario, Canada;CA;104043471
Ottawa, Ontario, Canada;CA;106234700
York, Ontario, Canada;CA;100083502
Mississauga, Ontario, Canada;CA;101788145
Halton, Ontario, Canada;CA;104259774
Waterloo, Ontario, Canada;CA;104043369
Durham, Ontario, Canada;CA;106136246
Brampton, Ontario, Canada;CA;104669182
Hamilton, Ontario, Canada;CA;104444106
Niagara, Ontario, Canada;CA;103612652
London, Ontario, Canada;CA;102531267
Markham, Ontario, Canada;CA;102280801
Vaughan, Ontario, Canada;CA;101681408
Oregon, United States;US;101685541
Portland, Oregon, United States;US;104727230
Oregon, Ohio, United States;US;100715640
Oregon City, Oregon, United States;US;106774608
Oregon, Wisconsin, United States;US;106160622
Beaverton, Oregon, United States;US;105599308
Eugene, Oregon, United States;US;101560118
Salem, Oregon, United States;US;102572422
Oregon, Illinois, United States;US;106779885
Hillsboro, Oregon, United States;US;101002866
Bend, Oregon, United States;US;101147714
Pennsylvania, United States;US;102986501
Philadelphia, Pennsylvania, United States;US;104937023
Pittsburgh, Pennsylvania, United States;US;101351937
Harrisburg, Pennsylvania, United States;US;101287892
Prince Edward Island, Canada;CA;104663945
Charlottetown, Prince Edward Island, Canada;CA;104177820
Summerside, Prince Edward Island, Canada;CA;101549545
Stratford, Prince Edward Island, Canada;CA;105389411
Stanley Bridge, Hope River, Bayview, Prince Edward Island, Canada;CA;106898787
Cornwall, Prince Edward Island, Canada;CA;101908865
Miltonvale Park, Prince Edward Island, Canada;CA;103596103
Crapaud, Prince Edward Island, Canada;CA;102667979
Borden-Carleton, Prince Edward Island, Canada;CA;107896342
Winsloe South, Prince Edward Island, Canada;CA;103780424
Brackley, Prince Edward Island, Canada;CA;107560975
Kinkora, Prince Edward Island, Canada;CA;101936283
Warren Grove, Prince Edward Island, Canada;CA;102002231
North Rustico, Prince Edward Island, Canada;CA;100032150
Murray Harbour, Prince Edward Island, Canada;CA;103308821
Lennox Island 1, Prince Edward Island, Canada;CA;107065677
Miminegash, Prince Edward Island, Canada;CA;106893477
Puerto Rico;PR;105245958
San Juan, Puerto Rico;PR;100283972
Puerto Rico, Misiones, Argentina;AR;106627155
Bayamon, Puerto Rico;PR;105333580
Carolina, Puerto Rico;PR;102305365
Bayamón, Puerto Rico;PR;102301492
Caguas, Puerto Rico;PR;103507874
Ponce, Puerto Rico;PR;104575716
Guaynabo, Puerto Rico;PR;100058788
Puerto Rico, Caqueta, Colombia;CO;105299955
Mayaguez, Puerto Rico;PR;102708645
Toa Baja, Puerto Rico;PR;101477540
Arecibo, Puerto Rico;PR;101638334
Trujillo Alto, Puerto Rico;PR;107119652
Toa Alta, Puerto Rico;PR;101596609
Aguadilla, Puerto Rico;PR;105563959
Hato Rey Norte, Puerto Rico;PR;106357771
Humacao, Puerto Rico;PR;103480020
Vega Baja, Puerto Rico;PR;104941397
Cayey, Puerto Rico;PR;106226981
Quebec, Canada;CA;102237789
Montreal, Quebec, Canada;CA;101330853
Longueuil, Quebec, Canada;CA;102212232
Laval, Quebec, Canada;CA;106462639
Gatineau, Quebec, Canada;CA;102116181
Sherbrooke, Quebec, Canada;CA;105984203
Lévis, Quebec, Canada;CA;100455444
Trois-Rivieres, Quebec, Canada;CA;101909336
Saguenay, Quebec, Canada;CA;103711704
Brossard, Quebec, Canada;CA;106531861
Terrebonne, Quebec, Canada;CA;100551448
Rhode Island, United States;US;104877241
Providence, Rhode Island, United States;US;106094923
Warwick, Rhode Island, United States;US;103614713
Cranston, Rhode Island, United States;US;103966042
Pawtucket, Rhode Island, United States;US;102402267
Woonsocket, Rhode Island, United States;US;104311978
Newport, Rhode Island, United States;US;100761513
Cumberland, Rhode Island, United States;US;100924754
Coventry, Rhode Island, United States;US;102349427
Johnston, Rhode Island, United States;US;103799053
West Warwick, Rhode Island, United States;US;106149570
North Kingstown, Rhode Island, United States;US;100484985
Bristol, Rhode Island, United States;US;103174603
East Greenwich, Rhode Island, United States;US;100076541
Lincoln, Rhode Island, United States;US;105922119
South Carolina, United States;US;102687171
Columbia, South Carolina, United States;US;105682819
Charleston, South Carolina, United States;US;100713975
Greenville, South Carolina, United States;US;102419620
Myrtle Beach, South Carolina, United States;US;102898581
South Dakota, United States;US;100115110
Sioux Falls, South Dakota, United States;US;103695844
Rapid City, South Dakota, United States;US;101392951
Brookings, South Dakota, United States;US;104846281
Aberdeen, South Dakota, United States;US;101815058
Watertown, South Dakota, United States;US;105166331
Mitchell, South Dakota, United States;US;107083982
Spearfish, South Dakota, United States;US;103027180
Saskatchewan, Canada;CA;104002611
Saskatoon, Saskatchewan, Canada;CA;101191194
Regina, Saskatchewan, Canada;CA;106068238
Prince Albert, Saskatchewan, Canada;CA;100563209
Moose Jaw, Saskatchewan, Canada;CA;100229846
Swift Current, Saskatchewan, Canada;CA;105936318
Yorkton, Saskatchewan, Canada;CA;104932843
Lloydminster, Saskatchewan, Canada;CA;104090370
North Battleford, Saskatchewan, Canada;CA;103083865
Estevan, Saskatchewan, Canada;CA;103174234
Weyburn, Saskatchewan, Canada;CA;103614821
Warman, Saskatchewan, Canada;CA;104157166
Martensville, Saskatchewan, Canada;CA;102245471
Humboldt, Saskatchewan, Canada;CA;106657122
Meadow Lake, Saskatchewan, Canada;CA;101005605
Melfort, Saskatchewan, Canada;CA;105934898
Kindersley, Saskatchewan, Canada;CA;102798102
Corman Park No 344, Saskatchewan, Canada;CA;101733015
La Ronge, Saskatchewan, Canada;CA;100779540
Tennessee, United States;US;104629187
Nashville, Tennessee, United States;US;105573479
Memphis, Tennessee, United States;US;100420597
Knoxville, Tennessee, United States;US;104362759
Chattanooga, Tennessee, United States;US;100380745
Murfreesboro, Tennessee, United States;US;102069526
Clarksville, Tennessee, United States;US;100097788
Franklin, Tennessee, United States;US;100822873
Texas, United States;US;102748797
Houston, Texas, United States;US;103743442
Dallas, Texas, United States;US;104194190
Austin, Texas, United States;US;104472865
San Antonio, Texas, United States;US;102396835
Fort Worth, Texas, United States;US;100432370
El Paso, Texas, United States;US;102994360
Spring, Texas, United States;US;103029807
Plano, Texas, United States;US;100517351
Utah, United States;US;104102239
Salt Lake City, Utah, United States;US;103250458
Provo, Utah, United States;US;106484743
Ogden, Utah, United States;US;105219479
Sandy, Utah, United States;US;103644525
Orem, Utah, United States;US;100684843
West Valley City, Utah, United States;US;104252509
West Jordan, Utah, United States;US;103058555
Logan, Utah, United States;US;106424145
St George, Utah, United States;US;102608675
South Jordan, Utah, United States;US;106666694
Layton, Utah, United States;US;105858690
Lehi, Utah, United States;US;104664804
Draper, Utah, United States;US;101449695
Virginia, United States;US;101630962
Virginia Beach, Virginia, United States;US;106468467
West Virginia, United States;US;106420769
Richmond, Virginia, United States;US;102114334
Alexandria, Virginia, United States;US;104907323
Arlington, Virginia, United States;US;106413121
Henrico, Virginia, United States;US;105627931
Fairfax, Virginia, United States;US;105449217
Norfolk, Virginia, United States;US;104167482
Chesapeake, Virginia, United States;US;106976053
US Virgin Islands;VI;102119762
British Virgin Islands;VG;105534858
St Thomas, US Virgin Islands;VI;105872815
St Croix, US Virgin Islands;VI;103667800
Mafolie, St Thomas, US Virgin Islands;VI;100726033
St Thomas, St Thomas, US Virgin Islands;VI;100595624
Northside, St Thomas, US Virgin Islands;VI;102742300
Christiansted, St Croix, US Virgin Islands;VI;104026635
St John, US Virgin Islands;VI;101819440
Frederiksted, St Croix, US Virgin Islands;VI;102890013
Kingshill, St Croix, US Virgin Islands;VI;106893904
Cruz Bay, St John, US Virgin Islands;VI;100935184
Tortola, British Virgin Islands;VG;104235103
Road Town, Tortola, British Virgin Islands;VG;104645970
Northcentral, St Croix, US Virgin Islands;VI;107026768
East End, St Thomas, US Virgin Islands;VI;106333371
Sion Farm, St Croix, US Virgin Islands;VI;106086805
Charlotte Amalie, St Thomas, US Virgin Islands;VI;104850060
Tutu, St Thomas, US Virgin Islands;VI;104689855
Southside, St Thomas, US Virgin Islands;VI;104241667
Vermont, United States;US;104453637
Vermont South, Victoria, Australia;AU;100739550
Burlington, Vermont, United States;US;101545250
South Burlington, Vermont, United States;US;105070696
Essex Junction, Vermont, United States;US;102274427
Rutland, Vermont, United States;US;100663191
Montpelier, Vermont, United States;US;101430668
Brattleboro, Vermont, United States;US;106693317
Washington, United States;US;103977389
Seattle, Washington, United States;US;104116203
Washington, Pennsylvania, United States;US;106549849
Washington, England, United Kingdom;GB;101114652
Washington, Michigan, United States;US;101655364
Wisconsin, United States;US;104454774
Milwaukee, Wisconsin, United States;US;105240372
Madison, Wisconsin, United States;US;106816259
Wisconsin Rapids, Wisconsin, United States;US;106546296
Green Bay, Wisconsin, United States;US;105135127
Appleton, Wisconsin, United States;US;104702338
Waukesha, Wisconsin, United States;US;104879916
Racine, Wisconsin, United States;US;100566345
Morgantown, West Virginia, United States;US;101334736
Charleston, West Virginia, United States;US;104911336
Huntington, West Virginia, United States;US;102784804
Martinsburg, West Virginia, United States;US;103856641
Parkersburg, West Virginia, United States;US;104363153
Wheeling, West Virginia, United States;US;104533595
Fairmont, West Virginia, United States;US;103838890
Wyoming, United States;US;100658004
Wyoming, New South Wales, Australia;AU;107060819
Wyoming, Michigan, United States;US;103383482
Wyoming, Minnesota, United States;US;100970725
Wyoming, Pennsylvania, United States;US;106027560
Wyoming, Ontario, Canada;CA;104477760
Cheyenne, Wyoming, United States;US;103451076
Wyoming, Rhode Island, United States;US;103753640
Casper, Wyoming, United States;US;104533488
Laramie, Wyoming, United States;US;104574744
Wyoming, Illinois, United States;US;100878119
Gillette, Wyoming, United States;US;104734855
Yukon, Yukon Territory, Canada;CA;100895586
